grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,categoria_revista,SJR_Q,cites,ano,vol,fasc,pags,DOI,autores,id
AYELEN,Artículos publicados,Publicado en revista especializada,"Redes sociales virtuales y estrategias de afrontamiento en migrantes de Colombia, Panamá y Chile: difernecias y relaciones",Colombia,Universitas Psychologica ,1657-9267,B,Q4,0,2022,20,N/A ,1 - 15,10.11144/Javeriana.upsy20.,"BENILDA LAYNE BERNAL, PEDRO ALVAREZ MASSI, ARCADIO DE JESUS CARDONA ISAZA",358
AYELEN,Artículos publicados,Publicado en revista especializada,"Violencia filio-parental, consumo de sustancias psicoactivas y delincuencia en jóvenes colombianos vinculados al sistema de responsabilidad penal",Colombia,Cultura y Droga ,2590-7840,Sin categorÃ­a,Sin categorÃ­a,0,2021,26, ,61 - 83,10.17151/culdr.2021.26.32.4,"VIVIANA CARMENZA AVILA NAVARRETE, VIDAL GONZALEZ RUS, ANGELICA PATRICIA VELASCO LOPEZ",359
AYELEN,Artículos publicados,Revisión (Survey),Dislexia: Revisión de manifestaciones sintomatológicas y signos en etapas escolares.,Colombia,Tempus ,2422-2178,Sin categorÃ­a,Sin categorÃ­a,NA,2021,4, ,119 - 141,10.30554/tempuspsi.4.2.3377.2021,ROLAN CORREA LOPEZ,360
AYELEN,Artículos publicados,Publicado en revista especializada,Reflexión sobre los antecedentes y retos de la orientación escolar en Colombia,Colombia,Praxis Pedagógica ,2590-8200,Sin categorÃ­a,Sin categorÃ­a,NA,2021,21,29 ,5 - 27,10.26620/21292021,GERMAN ANDRES TORRES ESCOBAR,361
AYELEN,Artículos publicados,Publicado en revista especializada,Violencia de hijos a padres. Factores que aumentan el riesgo de exposición y la responsabilidad penal,Colombia,Juridicas Cuc ,1692-3030,Sin categorÃ­a,Sin categorÃ­a,1,2021,1,N/A ,405 - 426,,ROLAN CORREA LOPEZ,363
AYELEN,Artículos publicados,Publicado en revista especializada,Factores asociados al compromiso académico en universitarios de carreras virtuales: revisión de las principales teorías e instrumentos,Colombia,Panorama. Politécnico Grancolombiano ,2145-308X,C,Sin categorÃ­a,NA,2021,15,28 ,54 - 76,,"GERMAN ANDRES TORRES ESCOBAR, LAURA ISABEL BOTERO TRUJILLO",364
AYELEN,Artículos publicados,Revisión (Survey),Promoción de un perfil académico internacional en estudiantes de pregrado de programas de psicología en Colombia,Colombia,Gist Education And Learning Research Journal ,2248-8391,B,Sin categorÃ­a,NA,2020,21,N/A ,225 - 242,10.26817/16925777.775,ROLAN CORREA LOPEZ,365
AYELEN,Artículos publicados,Publicado en revista especializada,Promoting an academic international profile in undergraduate students of psychology programs in Colombia,Colombia,Gist Education And Learning Research Journal ,2248-8391,B,Sin categorÃ­a,NA,2020,21, ,225 - 242,10.26817/16925777.775,"ROLAN CORREA LOPEZ, GERMAN ANDRES TORRES ESCOBAR",366
AYELEN,Artículos publicados,Revisión (Survey),Percepción de la dislexia en el aula por los docentes: una revisión,Colombia,Tempus ,2422-2976,Sin categorÃ­a,Sin categorÃ­a,NA,2020,1,4 ,30 - 43,,ROLAN CORREA LOPEZ,367
AYELEN,Artículos publicados,Publicado en revista especializada,Fortalecimiento del compromiso académico universitario en Colombia: La necesidad de formar auxiliares en investigación y docencia,Colombia,Sophia: Educación ,1794-8932,Sin categorÃ­a,Sin categorÃ­a,NA,2019,15,2 ,18 - 27,10.18634/151950,GERMAN ANDRES TORRES ESCOBAR,368
AYELEN,Artículos publicados,Publicado en revista especializada,Relación entre el consumo de sustancias psicoactivas y la violencia filioparental en adolescentes,Colombia,Drugs And Addictive Behavior ,2463-1779,Sin categorÃ­a,Sin categorÃ­a,4,2019,4,N/A ,290 - 303,10.21501/24631779.3370,VIVIANA CARMENZA AVILA NAVARRETE,369
AYELEN,Artículos publicados,Publicado en revista especializada,Diferencias y relaciones en las habilidades y competencias investigativas de los licenciados en Colombia,México,Revista De Investigación Educativa De La Escuela De Graduados En Educación ,2007-2996,Sin categorÃ­a,Sin categorÃ­a,NA,2019,10,19 ,67 - 74,,LAURA STELLA PARRA ESPITIA,370
AYELEN,Artículos publicados,Publicado en revista especializada,Reflexiones sobre el bienestar universitario virtual en Colombia,Colombia,Uniminuto-Bogotá ,2389-7341,Sin categorÃ­a,Sin categorÃ­a,NA,2019,6,1 ,23 - 33,10.26620/6.2.2019,GERMAN ANDRES TORRES ESCOBAR,371
AYELEN,Artículos publicados,Publicado en revista especializada,Consejería psicológica virtual en la universidad colombiana: más allá del rendimiento académico,Colombia,Investigaciones Andina ,0124-8146,B,Sin categorÃ­a,NA,2019,21,38 , - ,,GERMAN ANDRES TORRES ESCOBAR,373
AYELEN,Artículos publicados,Revisión (Survey),Integración sensorial y trastornos de aprendizaje del código lectoescrito,Colombia,Educacion Y Desarrollo Social ,2011-5318,Sin categorÃ­a,Sin categorÃ­a,NA,2018,12,2 ,33 - 52,10.18359/reds.4358,ROLAN CORREA LOPEZ,375
AYELEN,Artículos publicados,Publicado en revista especializada,¿Corresponsabilidad familiar en instituciones de reeducación para adolescentes infractores?,Colombia,"Revista Latinoamericana De Ciencias, Niñez Y Juventud. Convenio Universidad De Manizales Y Cinde ",2027-7679,A2,Sin categorÃ­a,46,2017,15,N/A , 1191 - 1206,10.11600/1692715x.1522712102016,VIVIANA CARMENZA AVILA NAVARRETE,376
AYELEN,Artículos publicados,Publicado en revista especializada,Dilemas bioéticos asociados a la farmacodependencia en etapa crónica,Colombia,Revista De Psicología Universidad De Antioquia ,2145-4892,C,Sin categorÃ­a,0,2014,6,N/A ,153 - 168,2256-1102,VIVIANA CARMENZA AVILA NAVARRETE,377
AYELEN,Artículos publicados,Publicado en revista especializada,El Rol del Profesorado en el Manejo de la Violencia Escolar,Colombia,Via Inveniendi Et Iudicandi Revista Virtual ,1909-0528,C,Sin categorÃ­a,NA,2014,9,N/A ,51 - 73, http://dx.doi.org/10.15332/s1909-0528.2014.0001.03,"SANDRA LUZ CASTRO LESMES, MARIELA INES SANCHEZ CARDONA",378
AYELEN,Artículos publicados,Publicado en revista especializada,"El Autorretrato, una biografía pictórica",Colombia,Revista Dialéctica Libertadora ,2011-3501,Sin categorÃ­a,Sin categorÃ­a,NA,2010,N/A,N/A ,N/A - ,,EDILBERTO PEREGRINO LASSO CARDENAS,379
AYELEN,Artículos publicados,Publicado en revista especializada,"La Solidaridad, en Richard Rorty",Colombia,Revista Dialéctica Libertadora ,2011-3501,Sin categorÃ­a,Sin categorÃ­a,NA,2009,N/A,N/A ,N/A - ,,EDILBERTO PEREGRINO LASSO CARDENAS,380
